"Worker ID","ImageOnly #1: ID","ImageOnly #1: Emotions","ImageOnly #1: Other Emotions","ImageOnly #2: ID","ImageOnly #2: Emotions","ImageOnly #2: Other Emotions","ImageOnly #3: ID","ImageOnly #3: Emotions","ImageOnly #3: Other Emotions","ImageOnly #4: ID","ImageOnly #4: Emotions","ImageOnly #4: Other Emotions","ImageOnly #5: ID","ImageOnly #5: Emotions","ImageOnly #5: Other Emotions","TitleOnly #1: ID","TitleOnly #1: Emotions","TitleOnly #1: Other Emotions","TitleOnly #2: ID","TitleOnly #2: Emotions","TitleOnly #2: Other Emotions","TitleOnly #3: ID","TitleOnly #3: Emotions","TitleOnly #3: Other Emotions","TitleOnly #4: ID","TitleOnly #4: Emotions","TitleOnly #4: Other Emotions","TitleOnly #5: ID","TitleOnly #5: Emotions","TitleOnly #5: Other Emotions","Art (image+title) #1: ID","Art (image+title) #1: Emotions","Art (image+title) #1: Other Emotions","Art (image+title) #1: Is painting","Art (image+title) #1: Face/body","Art (image+title) #1: Art rating","Art (image+title) #2: ID","Art (image+title) #2: Emotions","Art (image+title) #2: Other Emotions","Art (image+title) #2: Is painting","Art (image+title) #2: Face/body","Art (image+title) #2: Art rating","Art (image+title) #3: ID","Art (image+title) #3: Emotions","Art (image+title) #3: Other Emotions","Art (image+title) #3: Is painting","Art (image+title) #3: Face/body","Art (image+title) #3: Art rating","Art (image+title) #4: ID","Art (image+title) #4: Emotions","Art (image+title) #4: Other Emotions","Art (image+title) #4: Is painting","Art (image+title) #4: Face/body","Art (image+title) #4: Art rating","Art (image+title) #5: ID","Art (image+title) #5: Emotions","Art (image+title) #5: Other Emotions","Art (image+title) #5: Is painting","Art (image+title) #5: Face/body","Art (image+title) #5: Art rating"
worker_101,57728742edc2cb388006c658,humility,,57728047edc2cb3880f0a302,love,,57728338edc2cb3880fa1b00,shyness,,57728123edc2cb3880f39dbd,"humility
shame
shyness",,57728884edc2cb38800aa7cb,surprise,,57728123edc2cb3880f39dbd,trust,,57728047edc2cb3880f0a302,happiness,,57728884edc2cb38800aa7cb,surprise,,57728742edc2cb388006c658,other,ol,57728338edc2cb3880fa1b00,trust,,57728047edc2cb3880f0a302,love,,yes,none,3,57728884edc2cb38800aa7cb,pessimism,,yes,none,-3,57728742edc2cb388006c658,surprise,,no,none,0,57728338edc2cb3880fa1b00,"humility
shyness",,yes,face,0,57728123edc2cb3880f39dbd,"humility
shame
shyness",,yes,"face
body",0
worker_88,57728742edc2cb388006c658,"humility
optimism
sadness
surprise",,57728047edc2cb3880f0a302,"happiness
love",,57728338edc2cb3880fa1b00,arrogance,,57728123edc2cb3880f39dbd,"fear
sadness
shame",,57728884edc2cb38800aa7cb,regret,,57728123edc2cb3880f39dbd,humility,,57728047edc2cb3880f0a302,"anticipation
surprise",,57728884edc2cb38800aa7cb,"regret
sadness
surprise",,57728742edc2cb388006c658,other,"other language",57728338edc2cb3880fa1b00,trust,,57728047edc2cb3880f0a302,"happiness
surprise",,yes,none,-2,57728884edc2cb38800aa7cb,fear,,yes,none,-3,57728742edc2cb388006c658,sadness,,no,none,-1,57728338edc2cb3880fa1b00,"pessimism
regret
sadness
shame
shyness",,yes,"face
body",-3,57728123edc2cb3880f39dbd,fear,,yes,"face
body",-3
worker_45,57728742edc2cb388006c658,other,NEUTRAL,57728047edc2cb3880f0a302,agreeableness,,57728338edc2cb3880fa1b00,humility,,57728123edc2cb3880f39dbd,sadness,,57728884edc2cb38800aa7cb,other,NEUTRAL,57728123edc2cb3880f39dbd,fear,,57728047edc2cb3880f0a302,humility,,57728884edc2cb38800aa7cb,fear,,57728742edc2cb388006c658,surprise,,57728338edc2cb3880fa1b00,sadness,,57728047edc2cb3880f0a302,surprise,,yes,none,2,57728884edc2cb38800aa7cb,other,NEUTRAL,yes,none,-2,57728742edc2cb388006c658,other,NEUTRAL,no,none,0,57728338edc2cb3880fa1b00,humility,,yes,"face
body",3,57728123edc2cb3880f39dbd,"sadness
shame",,yes,"face
body",-3
worker_90,57728742edc2cb388006c658,"humility
shame
shyness",,57728047edc2cb3880f0a302,"happiness
love
arrogance
agreeableness",,57728338edc2cb3880fa1b00,"gratitude
sadness
disagreeableness
anticipation
shyness",,57728123edc2cb3880f39dbd,"humility
fear
sadness
shyness",,57728884edc2cb38800aa7cb,"optimism
anger
anticipation",,57728123edc2cb3880f39dbd,"gratitude
happiness
love
arrogance
agreeableness
surprise",,57728047edc2cb3880f0a302,"humility
disgust
disagreeableness
surprise
shyness",,57728884edc2cb38800aa7cb,"love
disgust
fear
shyness",,57728742edc2cb388006c658,"humility
disgust
fear
shyness",,57728338edc2cb3880fa1b00,"trust
gratitude
optimism
regret
anticipation",,57728047edc2cb3880f0a302,"humility
regret
sadness
shame
disagreeableness
shyness",,yes,none,0,57728884edc2cb38800aa7cb,"happiness
arrogance
agreeableness
anticipation",,yes,none,0,57728742edc2cb388006c658,"gratitude
disgust
pessimism
sadness
disagreeableness",,yes,none,0,57728338edc2cb3880fa1b00,"trust
humility
love
sadness
anticipation
shyness",,yes,face,3,57728123edc2cb3880f39dbd,"humility
fear
sadness
disagreeableness
anticipation
shyness",,yes,face,1
worker_63,57728742edc2cb388006c658,"happiness
optimism",,57728047edc2cb3880f0a302,"happiness
love",,57728338edc2cb3880fa1b00,agreeableness,,57728123edc2cb3880f39dbd,humility,,57728884edc2cb38800aa7cb,optimism,,57728123edc2cb3880f39dbd,love,,57728047edc2cb3880f0a302,anticipation,,57728884edc2cb38800aa7cb,fear,,57728742edc2cb388006c658,anticipation,,57728338edc2cb3880fa1b00,anticipation,,57728047edc2cb3880f0a302,love,,yes,none,2,57728884edc2cb38800aa7cb,optimism,,yes,none,3,57728742edc2cb388006c658,"optimism
anticipation",,no,none,3,57728338edc2cb3880fa1b00,agreeableness,,yes,"face
body",2,57728123edc2cb3880f39dbd,love,,yes,"face
body",-1
worker_8,57727f76edc2cb3880ee0afb,"trust
anticipation
surprise",,577277d2edc2cb3880d5ac3d,"trust
anticipation
surprise",,5772798fedc2cb3880dbc7d0,"trust
fear
anticipation
surprise",,57728309edc2cb3880f97aca,"trust
anticipation
surprise",,57728392edc2cb3880fb3008,"trust
sadness
anticipation
surprise",,57728309edc2cb3880f97aca,"trust
humility
anticipation
surprise",,577277d2edc2cb3880d5ac3d,"trust
happiness
anticipation
surprise",,57728392edc2cb3880fb3008,"trust
love
sadness
anticipation
surprise",,5772798fedc2cb3880dbc7d0,"trust
happiness
love
anticipation
surprise",,57727f76edc2cb3880ee0afb,"trust
anticipation
surprise",,57727f76edc2cb3880ee0afb,"trust
anticipation
surprise",,no,none,3,57728309edc2cb3880f97aca,"trust
humility
anticipation
surprise",,yes,"face
body",2,5772798fedc2cb3880dbc7d0,"trust
humility
anticipation
surprise",,yes,"face
body",2,57728392edc2cb3880fb3008,"trust
love
sadness
anticipation
surprise",,yes,none,2,577277d2edc2cb3880d5ac3d,"trust
anticipation
surprise",,yes,none,1
worker_83,57727f76edc2cb3880ee0afb,"humility
happiness",,577277d2edc2cb3880d5ac3d,"trust
happiness",,5772798fedc2cb3880dbc7d0,"trust
fear",,57728309edc2cb3880f97aca,"trust
happiness",,57728392edc2cb3880fb3008,surprise,,57728309edc2cb3880f97aca,"trust
optimism",,577277d2edc2cb3880d5ac3d,"trust
anticipation",,57728392edc2cb3880fb3008,"trust
optimism",,5772798fedc2cb3880dbc7d0,optimism,,57727f76edc2cb3880ee0afb,anticipation,,57727f76edc2cb3880ee0afb,"trust
happiness
optimism",,yes,none,2,57728309edc2cb3880f97aca,"trust
humility
happiness
optimism",,yes,"face
body",2,5772798fedc2cb3880dbc7d0,"trust
fear
pessimism
sadness",,yes,"face
body",2,57728392edc2cb3880fb3008,"trust
optimism
anticipation
surprise",,yes,none,2,577277d2edc2cb3880d5ac3d,"trust
happiness
optimism",,yes,none,2
worker_37,57727f76edc2cb3880ee0afb,anticipation,,577277d2edc2cb3880d5ac3d,fear,,5772798fedc2cb3880dbc7d0,"anger
disgust
fear
pessimism
regret
sadness
shame",,57728309edc2cb3880f97aca,happiness,,57728392edc2cb3880fb3008,sadness,,57728309edc2cb3880f97aca,other,n,577277d2edc2cb3880d5ac3d,happiness,,57728392edc2cb3880fb3008,anticipation,,5772798fedc2cb3880dbc7d0,trust,,57727f76edc2cb3880ee0afb,anticipation,,57727f76edc2cb3880ee0afb,surprise,,no,none,-2,57728309edc2cb3880f97aca,optimism,,yes,face,1,5772798fedc2cb3880dbc7d0,"anger
disgust
fear
pessimism
regret
sadness
shame",,yes,face,2,57728392edc2cb3880fb3008,sadness,,yes,none,2,577277d2edc2cb3880d5ac3d,"happiness
optimism",,yes,none,2
worker_17,57727f76edc2cb3880ee0afb,optimism,,577277d2edc2cb3880d5ac3d,"trust
disagreeableness
anticipation",,5772798fedc2cb3880dbc7d0,"anger
fear",,57728309edc2cb3880f97aca,"humility
happiness",,57728392edc2cb3880fb3008,"humility
happiness",,57728309edc2cb3880f97aca,happiness,,577277d2edc2cb3880d5ac3d,"humility
happiness",,57728392edc2cb3880fb3008,happiness,,5772798fedc2cb3880dbc7d0,"humility
optimism",,57727f76edc2cb3880ee0afb,anticipation,,57727f76edc2cb3880ee0afb,optimism,,no,none,2,57728309edc2cb3880f97aca,"humility
happiness",,yes,"face
body",3,5772798fedc2cb3880dbc7d0,"trust
humility
fear
disagreeableness
anticipation",,yes,"face
body",3,57728392edc2cb3880fb3008,"humility
happiness",,yes,none,2,577277d2edc2cb3880d5ac3d,"humility
optimism",,yes,none,3
worker_45,57727f76edc2cb3880ee0afb,other,neutral,577277d2edc2cb3880d5ac3d,fear,,5772798fedc2cb3880dbc7d0,anger,,57728309edc2cb3880f97aca,happiness,,57728392edc2cb3880fb3008,sadness,,57728309edc2cb3880f97aca,fear,,577277d2edc2cb3880d5ac3d,happiness,,57728392edc2cb3880fb3008,optimism,,5772798fedc2cb3880dbc7d0,trust,,57727f76edc2cb3880ee0afb,happiness,,57727f76edc2cb3880ee0afb,other,neutral,no,none,1,57728309edc2cb3880f97aca,happiness,,yes,"face
body",3,5772798fedc2cb3880dbc7d0,anger,,yes,"face
body",-2,57728392edc2cb3880fb3008,sadness,,yes,none,3,577277d2edc2cb3880d5ac3d,fear,,yes,none,3
worker_27,57727f76edc2cb3880ee0afb,"anticipation
surprise",,577277d2edc2cb3880d5ac3d,happiness,,5772798fedc2cb3880dbc7d0,"fear
anticipation
surprise",,57728309edc2cb3880f97aca,happiness,,57728392edc2cb3880fb3008,happiness,,57728309edc2cb3880f97aca,anticipation,,577277d2edc2cb3880d5ac3d,"happiness
anticipation",,57728392edc2cb3880fb3008,"happiness
anticipation",,5772798fedc2cb3880dbc7d0,"trust
humility
anticipation",,57727f76edc2cb3880ee0afb,"anticipation
surprise",,57727f76edc2cb3880ee0afb,"anticipation
surprise",,no,none,0,57728309edc2cb3880f97aca,happiness,,yes,"face
body",0,5772798fedc2cb3880dbc7d0,"fear
anticipation
surprise",,yes,"face
body",1,57728392edc2cb3880fb3008,happiness,,yes,none,1,577277d2edc2cb3880d5ac3d,happiness,,yes,none,1
worker_104,57727f76edc2cb3880ee0afb,optimism,,577277d2edc2cb3880d5ac3d,"happiness
fear",,5772798fedc2cb3880dbc7d0,"fear
pessimism",,57728309edc2cb3880f97aca,happiness,,57728392edc2cb3880fb3008,sadness,,57728309edc2cb3880f97aca,happiness,,577277d2edc2cb3880d5ac3d,"happiness
fear",,57728392edc2cb3880fb3008,sadness,,5772798fedc2cb3880dbc7d0,"fear
pessimism",,57727f76edc2cb3880ee0afb,optimism,,57727f76edc2cb3880ee0afb,optimism,,no,none,0,57728309edc2cb3880f97aca,happiness,,yes,face,1,5772798fedc2cb3880dbc7d0,"fear
pessimism",,yes,face,-2,57728392edc2cb3880fb3008,sadness,,yes,none,0,577277d2edc2cb3880d5ac3d,"happiness
fear",,yes,none,2
worker_20,57727f76edc2cb3880ee0afb,anticipation,,577277d2edc2cb3880d5ac3d,fear,,5772798fedc2cb3880dbc7d0,fear,,57728309edc2cb3880f97aca,"trust
humility",,57728392edc2cb3880fb3008,anticipation,,57728309edc2cb3880f97aca,trust,,577277d2edc2cb3880d5ac3d,anticipation,,57728392edc2cb3880fb3008,trust,,5772798fedc2cb3880dbc7d0,trust,,57727f76edc2cb3880ee0afb,anticipation,,57727f76edc2cb3880ee0afb,anticipation,,no,none,-2,57728309edc2cb3880f97aca,"trust
humility",,yes,"face
body",2,5772798fedc2cb3880dbc7d0,fear,,yes,"face
body",2,57728392edc2cb3880fb3008,trust,,yes,none,1,577277d2edc2cb3880d5ac3d,trust,,yes,none,2
worker_7,57727f76edc2cb3880ee0afb,anticipation,,577277d2edc2cb3880d5ac3d,fear,,5772798fedc2cb3880dbc7d0,fear,,57728309edc2cb3880f97aca,anticipation,,57728392edc2cb3880fb3008,fear,,57728309edc2cb3880f97aca,anticipation,,577277d2edc2cb3880d5ac3d,fear,,57728392edc2cb3880fb3008,fear,,5772798fedc2cb3880dbc7d0,fear,,57727f76edc2cb3880ee0afb,anticipation,,57727f76edc2cb3880ee0afb,anticipation,,yes,none,2,57728309edc2cb3880f97aca,anticipation,,yes,face,2,5772798fedc2cb3880dbc7d0,fear,,yes,face,3,57728392edc2cb3880fb3008,fear,,yes,none,-2,577277d2edc2cb3880d5ac3d,fear,,yes,none,2
worker_30,57727f76edc2cb3880ee0afb,anticipation,,577277d2edc2cb3880d5ac3d,happiness,,5772798fedc2cb3880dbc7d0,"fear
sadness",,57728309edc2cb3880f97aca,happiness,,57728392edc2cb3880fb3008,fear,,57728309edc2cb3880f97aca,happiness,,577277d2edc2cb3880d5ac3d,happiness,,57728392edc2cb3880fb3008,happiness,,5772798fedc2cb3880dbc7d0,happiness,,57727f76edc2cb3880ee0afb,happiness,,57727f76edc2cb3880ee0afb,anticipation,,no,none,1,57728309edc2cb3880f97aca,happiness,,yes,"face
body",2,5772798fedc2cb3880dbc7d0,"fear
sadness",,yes,"face
body",1,57728392edc2cb3880fb3008,fear,,yes,none,-1,577277d2edc2cb3880d5ac3d,happiness,,yes,none,2
worker_158,577284a5edc2cb3880fe7e45,"anticipation
surprise",,57727dd0edc2cb3880e90169,"anticipation
surprise",,577286c8edc2cb3880056482,"anticipation
surprise",,57728730edc2cb388006aa0c,"anticipation
surprise",,57727d3eedc2cb3880e72365,happiness,,577284a5edc2cb3880fe7e45,"anticipation
surprise",,57728730edc2cb388006aa0c,"anticipation
surprise",,57727d3eedc2cb3880e72365,happiness,,577286c8edc2cb3880056482,"anticipation
surprise",,57727dd0edc2cb3880e90169,"anticipation
surprise",,57727d3eedc2cb3880e72365,happiness,,yes,"face
body",0,577286c8edc2cb3880056482,"anticipation
surprise",,yes,none,0,57727dd0edc2cb3880e90169,"anticipation
surprise",,yes,none,-2,577284a5edc2cb3880fe7e45,"anticipation
surprise",,no,none,0,57728730edc2cb388006aa0c,"anticipation
surprise",,no,none,-1
worker_162,577284a5edc2cb3880fe7e45,"love
optimism",,57727dd0edc2cb3880e90169,"anticipation
surprise",,577286c8edc2cb3880056482,"happiness
love
agreeableness",,57728730edc2cb388006aa0c,"humility
agreeableness",,57727d3eedc2cb3880e72365,"trust
gratitude
happiness",,577284a5edc2cb3880fe7e45,"humility
agreeableness",,57728730edc2cb388006aa0c,"disagreeableness
anticipation",,57727d3eedc2cb3880e72365,"trust
gratitude
happiness",,577286c8edc2cb3880056482,arrogance,,57727dd0edc2cb3880e90169,anticipation,,57727d3eedc2cb3880e72365,"trust
gratitude
humility
happiness
optimism",,yes,"face
body",3,577286c8edc2cb3880056482,"happiness
optimism
agreeableness",,yes,"face
body",2,57727dd0edc2cb3880e90169,"fear
anticipation",,yes,none,-1,577284a5edc2cb3880fe7e45,"trust
gratitude
love",,yes,none,0,57728730edc2cb388006aa0c,"humility
agreeableness",,yes,none,1
worker_64,577284a5edc2cb3880fe7e45,happiness,,57727dd0edc2cb3880e90169,optimism,,577286c8edc2cb3880056482,"happiness
optimism",,57728730edc2cb388006aa0c,happiness,,57727d3eedc2cb3880e72365,humility,,577284a5edc2cb3880fe7e45,happiness,,57728730edc2cb388006aa0c,"happiness
optimism",,57727d3eedc2cb3880e72365,humility,,577286c8edc2cb3880056482,"happiness
love",,57727dd0edc2cb3880e90169,pessimism,,57727d3eedc2cb3880e72365,humility,,yes,face,3,577286c8edc2cb3880056482,"humility
happiness",,yes,face,3,57727dd0edc2cb3880e90169,"fear
pessimism",,yes,none,2,577284a5edc2cb3880fe7e45,happiness,,no,none,2,57728730edc2cb388006aa0c,happiness,,no,none,2
worker_65,577284a5edc2cb3880fe7e45,surprise,,57727dd0edc2cb3880e90169,anticipation,,577286c8edc2cb3880056482,sadness,,57728730edc2cb388006aa0c,surprise,,57727d3eedc2cb3880e72365,happiness,,577284a5edc2cb3880fe7e45,anticipation,,57728730edc2cb388006aa0c,anticipation,,57727d3eedc2cb3880e72365,happiness,,577286c8edc2cb3880056482,anticipation,,57727dd0edc2cb3880e90169,anticipation,,57727d3eedc2cb3880e72365,happiness,,yes,face,2,577286c8edc2cb3880056482,"fear
sadness",,yes,face,1,57727dd0edc2cb3880e90169,anticipation,,yes,none,1,577284a5edc2cb3880fe7e45,surprise,,yes,none,0,57728730edc2cb388006aa0c,surprise,,yes,none,0
worker_195,577284a5edc2cb3880fe7e45,anticipation,,57727dd0edc2cb3880e90169,surprise,,577286c8edc2cb3880056482,surprise,,57728730edc2cb388006aa0c,surprise,,57727d3eedc2cb3880e72365,pessimism,,577284a5edc2cb3880fe7e45,surprise,,57728730edc2cb388006aa0c,anticipation,,57727d3eedc2cb3880e72365,pessimism,,577286c8edc2cb3880056482,surprise,,57727dd0edc2cb3880e90169,anticipation,,57727d3eedc2cb3880e72365,optimism,,yes,body,2,577286c8edc2cb3880056482,anticipation,,yes,none,2,57727dd0edc2cb3880e90169,surprise,,yes,none,2,577284a5edc2cb3880fe7e45,anticipation,,yes,none,3,57728730edc2cb388006aa0c,surprise,,no,none,1
worker_66,577284a5edc2cb3880fe7e45,anticipation,,57727dd0edc2cb3880e90169,"anticipation
surprise",,577286c8edc2cb3880056482,anticipation,,57728730edc2cb388006aa0c,anticipation,,57727d3eedc2cb3880e72365,"happiness
sadness",,577284a5edc2cb3880fe7e45,anticipation,,57728730edc2cb388006aa0c,anticipation,,57727d3eedc2cb3880e72365,humility,,577286c8edc2cb3880056482,anticipation,,57727dd0edc2cb3880e90169,surprise,,57727d3eedc2cb3880e72365,"humility
sadness",,yes,"face
body",2,577286c8edc2cb3880056482,anticipation,,yes,"face
body",-2,57727dd0edc2cb3880e90169,surprise,,yes,none,2,577284a5edc2cb3880fe7e45,surprise,,no,none,-2,57728730edc2cb388006aa0c,anticipation,,no,none,0
worker_196,577284a5edc2cb3880fe7e45,optimism,,57727dd0edc2cb3880e90169,optimism,,577286c8edc2cb3880056482,optimism,,57728730edc2cb388006aa0c,optimism,,57727d3eedc2cb3880e72365,optimism,,577284a5edc2cb3880fe7e45,optimism,,57728730edc2cb388006aa0c,optimism,,57727d3eedc2cb3880e72365,optimism,,577286c8edc2cb3880056482,optimism,,57727dd0edc2cb3880e90169,optimism,,57727d3eedc2cb3880e72365,optimism,,yes,"face
body",3,577286c8edc2cb3880056482,optimism,,yes,"face
body",1,57727dd0edc2cb3880e90169,optimism,,yes,none,0,577284a5edc2cb3880fe7e45,optimism,,yes,none,-1,57728730edc2cb388006aa0c,optimism,,no,none,-2
worker_114,577284a5edc2cb3880fe7e45,happiness,,57727dd0edc2cb3880e90169,disagreeableness,,577286c8edc2cb3880056482,surprise,,57728730edc2cb388006aa0c,happiness,,57727d3eedc2cb3880e72365,humility,,577284a5edc2cb3880fe7e45,happiness,,57728730edc2cb388006aa0c,happiness,,57727d3eedc2cb3880e72365,humility,,577286c8edc2cb3880056482,surprise,,57727dd0edc2cb3880e90169,disagreeableness,,57727d3eedc2cb3880e72365,humility,,yes,body,2,577286c8edc2cb3880056482,surprise,,yes,body,3,57727dd0edc2cb3880e90169,disagreeableness,,yes,none,2,577284a5edc2cb3880fe7e45,happiness,,yes,none,3,57728730edc2cb388006aa0c,happiness,,yes,none,3
worker_67,577284a5edc2cb3880fe7e45,"humility
happiness
pessimism
regret
surprise",,57727dd0edc2cb3880e90169,"humility
disgust
fear
anticipation",,577286c8edc2cb3880056482,"trust
happiness
arrogance
pessimism
disagreeableness
anticipation",,57728730edc2cb388006aa0c,"gratitude
happiness
fear
anticipation",,57727d3eedc2cb3880e72365,"humility
love
regret
anticipation",,577284a5edc2cb3880fe7e45,"gratitude
happiness
regret
anticipation",,57728730edc2cb388006aa0c,"happiness
sadness
anticipation",,57727d3eedc2cb3880e72365,"gratitude
regret
shyness",,577286c8edc2cb3880056482,"trust
happiness
fear
sadness
anticipation
surprise",,57727dd0edc2cb3880e90169,"trust
happiness
regret
disagreeableness",,57727d3eedc2cb3880e72365,"humility
disgust
pessimism",,yes,none,0,577286c8edc2cb3880056482,"humility
love
disgust
agreeableness",,yes,body,3,57727dd0edc2cb3880e90169,"humility
pessimism
agreeableness",,yes,none,2,577284a5edc2cb3880fe7e45,"gratitude
fear
agreeableness",,yes,none,-3,57728730edc2cb388006aa0c,"gratitude
pessimism
surprise",,yes,none,2
worker_71,577284a5edc2cb3880fe7e45,"trust
happiness
anticipation",,57727dd0edc2cb3880e90169,"trust
anticipation",,577286c8edc2cb3880056482,"trust
anticipation",,57728730edc2cb388006aa0c,humility,,57727d3eedc2cb3880e72365,"trust
humility
anticipation",,577284a5edc2cb3880fe7e45,"trust
surprise",,57728730edc2cb388006aa0c,"trust
happiness
surprise",,57727d3eedc2cb3880e72365,"trust
humility",,577286c8edc2cb3880056482,"trust
surprise",,57727dd0edc2cb3880e90169,"trust
anticipation
surprise",,57727d3eedc2cb3880e72365,"trust
humility
happiness",,yes,body,3,577286c8edc2cb3880056482,"trust
humility
anticipation",,yes,face,1,57727dd0edc2cb3880e90169,"trust
humility
anticipation
surprise",,yes,none,2,577284a5edc2cb3880fe7e45,"trust
humility
happiness
anticipation",,yes,none,2,57728730edc2cb388006aa0c,"trust
anticipation",,no,none,1
worker_131,577284a5edc2cb3880fe7e45,arrogance,,57727dd0edc2cb3880e90169,surprise,,577286c8edc2cb3880056482,surprise,,57728730edc2cb388006aa0c,surprise,,57727d3eedc2cb3880e72365,humility,,577284a5edc2cb3880fe7e45,anticipation,,57728730edc2cb388006aa0c,anticipation,,57727d3eedc2cb3880e72365,humility,,577286c8edc2cb3880056482,arrogance,,57727dd0edc2cb3880e90169,surprise,,57727d3eedc2cb3880e72365,humility,,yes,"face
body",2,577286c8edc2cb3880056482,surprise,,yes,"face
body",-1,57727dd0edc2cb3880e90169,surprise,,yes,none,-1,577284a5edc2cb3880fe7e45,arrogance,,yes,none,-2,57728730edc2cb388006aa0c,disgust,,yes,none,-2
worker_7,577284a5edc2cb3880fe7e45,agreeableness,,57727dd0edc2cb3880e90169,anticipation,,577286c8edc2cb3880056482,agreeableness,,57728730edc2cb388006aa0c,agreeableness,,57727d3eedc2cb3880e72365,happiness,,577284a5edc2cb3880fe7e45,agreeableness,,57728730edc2cb388006aa0c,agreeableness,,57727d3eedc2cb3880e72365,happiness,,577286c8edc2cb3880056482,anticipation,,57727dd0edc2cb3880e90169,anticipation,,57727d3eedc2cb3880e72365,happiness,,yes,face,3,577286c8edc2cb3880056482,anticipation,,yes,face,3,57727dd0edc2cb3880e90169,anticipation,,yes,none,2,577284a5edc2cb3880fe7e45,agreeableness,,yes,none,2,57728730edc2cb388006aa0c,agreeableness,,yes,none,2
worker_160,57727f43edc2cb3880ed7e2c,disgust,,577284a6edc2cb3880fe7f65,disgust,,577277e1edc2cb3880d61b82,trust,,57727da9edc2cb3880e86d7e,disgust,,57727202edc2cb3880c38c4c,trust,,57727da9edc2cb3880e86d7e,trust,,577277e1edc2cb3880d61b82,trust,,57727f43edc2cb3880ed7e2c,disgust,,57727202edc2cb3880c38c4c,trust,,577284a6edc2cb3880fe7f65,disgust,,57727da9edc2cb3880e86d7e,disgust,,yes,none,-1,577284a6edc2cb3880fe7f65,disgust,,yes,none,-1,577277e1edc2cb3880d61b82,trust,,yes,body,3,57727f43edc2cb3880ed7e2c,disgust,,yes,none,-1,57727202edc2cb3880c38c4c,trust,,yes,body,3
worker_3,57727f43edc2cb3880ed7e2c,disgust,,577284a6edc2cb3880fe7f65,disgust,,577277e1edc2cb3880d61b82,happiness,,57727da9edc2cb3880e86d7e,disgust,,57727202edc2cb3880c38c4c,happiness,,57727da9edc2cb3880e86d7e,fear,,577277e1edc2cb3880d61b82,disgust,,57727f43edc2cb3880ed7e2c,fear,,57727202edc2cb3880c38c4c,love,,577284a6edc2cb3880fe7f65,other,"no title",57727da9edc2cb3880e86d7e,"fear
sadness",,yes,none,0,577284a6edc2cb3880fe7f65,disgust,,yes,none,0,577277e1edc2cb3880d61b82,love,,yes,body,0,57727f43edc2cb3880ed7e2c,disgust,,yes,none,0,57727202edc2cb3880c38c4c,happiness,,yes,body,0
worker_9,57727f43edc2cb3880ed7e2c,fear,,577284a6edc2cb3880fe7f65,surprise,,577277e1edc2cb3880d61b82,surprise,,57727da9edc2cb3880e86d7e,sadness,,57727202edc2cb3880c38c4c,humility,,57727da9edc2cb3880e86d7e,sadness,,577277e1edc2cb3880d61b82,humility,,57727f43edc2cb3880ed7e2c,disagreeableness,,57727202edc2cb3880c38c4c,happiness,,577284a6edc2cb3880fe7f65,other,N,57727da9edc2cb3880e86d7e,sadness,,yes,body,0,577284a6edc2cb3880fe7f65,surprise,,yes,none,0,577277e1edc2cb3880d61b82,surprise,,yes,"face
body",-3,57727f43edc2cb3880ed7e2c,fear,,yes,body,-3,57727202edc2cb3880c38c4c,humility,,yes,body,0
worker_110,57727f43edc2cb3880ed7e2c,"fear
sadness",,577284a6edc2cb3880fe7f65,"fear
sadness",,577277e1edc2cb3880d61b82,surprise,,57727da9edc2cb3880e86d7e,"fear
sadness",,57727202edc2cb3880c38c4c,"fear
regret",,57727da9edc2cb3880e86d7e,"pessimism
sadness",,577277e1edc2cb3880d61b82,arrogance,,57727f43edc2cb3880ed7e2c,"trust
optimism",,57727202edc2cb3880c38c4c,"gratitude
love",,577284a6edc2cb3880fe7f65,other,Surprise,57727da9edc2cb3880e86d7e,"disgust
fear",,yes,none,-2,577284a6edc2cb3880fe7f65,"fear
sadness",,yes,none,-3,577277e1edc2cb3880d61b82,surprise,,no,"face
body",-2,57727f43edc2cb3880ed7e2c,"fear
sadness",,yes,none,-3,57727202edc2cb3880c38c4c,"fear
regret",,yes,"face
body",-2
worker_8,57727f43edc2cb3880ed7e2c,"trust
anticipation
surprise",,577284a6edc2cb3880fe7f65,"trust
anticipation
surprise",,577277e1edc2cb3880d61b82,"trust
love
shame
anticipation
surprise",,57727da9edc2cb3880e86d7e,"trust
pessimism
sadness
anticipation
surprise",,57727202edc2cb3880c38c4c,"trust
happiness
anger
sadness
agreeableness
anticipation
surprise",,57727da9edc2cb3880e86d7e,"trust
pessimism
sadness
anticipation
surprise",,577277e1edc2cb3880d61b82,"trust
optimism
anticipation
surprise",,57727f43edc2cb3880ed7e2c,"trust
gratitude
disagreeableness
anticipation
surprise",,57727202edc2cb3880c38c4c,"trust
love
anticipation
surprise",,577284a6edc2cb3880fe7f65,"anticipation
surprise",,57727da9edc2cb3880e86d7e,"trust
pessimism
sadness
anticipation
surprise",,yes,none,1,577284a6edc2cb3880fe7f65,"trust
anticipation
surprise",,yes,none,1,577277e1edc2cb3880d61b82,"trust
love
shame
anticipation
surprise",,yes,"face
body",2,57727f43edc2cb3880ed7e2c,"trust
anticipation
surprise",,yes,none,1,57727202edc2cb3880c38c4c,"trust
love
anticipation
surprise",,yes,"face
body",2
